Job Title,Median Salary (USD),Automation Risk (%),Remote Work Ratio (%),Required_Skills,Skills_Count
medical technical officer,1.0692872462768392,-1.0142524106490445,-0.3057504846010248,No O*NET skills found,0
"lighting technician, broadcasting/film/video",0.608045002163401,-1.50148202713516,0.2297010802198428,Reading Comprehension + Active Listening + Speaking + Critical Thinking + Monitoring,5
broadcast engineer,1.0035006946903395,0.7329578628886029,-1.0034600993676095,No O*NET skills found,0
ambulance person,1.434148171850817,-1.5435625293441677,0.9522672473185376,No O*NET skills found,0
horticultural consultant,-0.9305363348025648,-0.2171572778965988,1.0230393754863505,No O*NET skills found,0
"biochemist, clinical",1.0255977063480577,1.433719945129518,1.0416817897354331,No O*NET skills found,0
government social research officer,-1.3154103720540198,-1.0622450495320452,-0.2708822653573705,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
"lecturer, higher education",-0.9820375209966988,-0.1827277760892287,-0.0067813968287028,No O*NET skills found,0
geoscientist,-0.9509836044176354,0.1911279253544358,0.649500630717699,No O*NET skills found,0
osteopath,1.2637449591589611,0.8494617326408144,0.5597408584073019,No O*NET skills found,0
clinical psychologist,-0.0791113538366348,-0.4998965200116678,-1.5713632741776205,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
paediatric nurse,-1.7288574648984398,1.4184179443262426,-1.256168381410727,No O*NET skills found,0
industrial buyer,-0.3297349806332669,0.5875888552574847,0.0809069961206848,No O*NET skills found,0
garment/textile technologist,0.0599746577437214,1.370425305443242,0.031884351243468,Operation and Control,1
financial risk analyst,0.7385978051229544,-0.7335998050071494,1.021313226018843,No O*NET skills found,0
"lecturer, higher education",-0.2768081057899819,-0.2185483688787148,-1.2002411386634797,No O*NET skills found,0
health and safety adviser,-1.2417572506076529,1.480669265775932,-0.6565040563985756,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
"accountant, chartered public finance",0.1103192518417246,-1.0177301381043344,-0.8909151540861119,No O*NET skills found,0
"geologist, wellsite",-1.0161610562469767,1.2709623002219508,-1.712562300619745,No O*NET skills found,0
oceanographer,0.3832590034720753,-1.0410309120547767,-0.0236976616102776,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
youth worker,-1.5525939918521667,0.9103219631083876,-1.47400844421019,No O*NET skills found,0
chief strategy officer,1.2466837727358802,-0.4345152438522178,1.0644669627065335,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
"surveyor, rural practice",0.126499045343306,-1.641286670837814,0.4634217181203761,No O*NET skills found,0
"engineer, maintenance (it)",0.8421523194666624,0.4637817578491643,-0.0889461114820661,No O*NET skills found,0
marketing executive,0.3732998156010925,-1.3342033365357155,1.2536529443453703,No O*NET skills found,0
travel agency manager,-0.8629410824104566,-1.204484102453402,-0.420712039137033,No O*NET skills found,0
product designer,0.2894442732223203,-1.6809327638281188,-1.015543145640163,No O*NET skills found,0
orthoptist,-1.504928448642162,1.0828172448907671,-1.6735513226540724,Reading Comprehension + Active Listening + Writing + Speaking + Science,5
"engineer, maintenance (it)",-1.2430039290228292,0.4543918937198814,-1.6721704030800664,No O*NET skills found,0
"journalist, broadcasting",1.184627085358889,1.390248351938394,-0.7231334258443701,No O*NET skills found,0
computer games developer,0.4288883052706249,-1.1269307802004374,-1.4750441338906946,No O*NET skills found,0
land,1.0627411674935603,0.8122500488692127,1.3119967963471282,No O*NET skills found,0
mental health nurse,1.518021440892369,0.9899619218345268,0.8524958080965964,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
advertising account planner,1.6772109410702776,-0.9433067705611304,0.3339605080573036,No O*NET skills found,0
"psychologist, educational",-1.4838229676960015,1.6173439547688249,-1.2413234959901611,No O*NET skills found,0
contractor,-0.0012654407412779,0.369187571065279,1.0755143192985823,No O*NET skills found,0
conference centre manager,0.8432856634804592,1.0174359687313166,1.0813832274881083,No O*NET skills found,0
chief of staff,-1.4825146818626391,-1.1829221922306048,1.4870283523524015,No O*NET skills found,0
"social research officer, government",0.4456847541561235,0.967356693375142,0.7440936215371171,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
"doctor, hospital",-0.0035469494213596,-0.9332213609407898,0.3419007956078389,No O*NET skills found,0
pathologist,-0.3114599537113071,1.3165205298862486,0.3391389564598265,No O*NET skills found,0
armed forces technical officer,-0.7783712427019632,0.112531284864884,-0.1528136417798486,No O*NET skills found,0
ophthalmologist,0.429202444983167,-1.4757468439660146,-1.092874641784505,No O*NET skills found,0
"producer, television/film/video",1.1637997095976529,-0.2978405548593243,1.3340915095312258,Reading Comprehension + Active Listening + Speaking + Critical Thinking + Monitoring,5
museum/gallery conservator,-0.7583072758443793,0.1713048788592833,-1.0863152738079758,No O*NET skills found,0
senior tax professional/tax inspector,-0.2975933444019873,0.3799685261766775,-1.608302872782284,No O*NET skills found,0
travel agency manager,1.6571013498511125,0.2005177894837186,-1.3738917750947477,No O*NET skills found,0
"nurse, adult",0.1704280405201312,-0.8695789485089845,0.2901163115826099,No O*NET skills found,0
"engineer, mining",1.2172883162303394,1.2946108469179218,0.2593908510609741,No O*NET skills found,0
prison officer,1.6988979146758243,0.9009320989791052,-0.0312927192673112,No O*NET skills found,0
"engineer, technical sales",1.2692181389425123,-0.4303419709058697,-0.8560469348424579,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
patent examiner,0.7777760546747666,1.1342876112290574,-0.1863009414494966,No O*NET skills found,0
network engineer,-1.1123191931960288,1.452847446133613,-0.6323379638534687,No O*NET skills found,0
professor emeritus,-1.553001123894046,-1.2722997878315552,-1.2872390718258642,No O*NET skills found,0
"therapist, occupational",-1.3176404443519372,1.2664412545300736,1.6824284720742655,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
chief operating officer,1.4041985391826322,-0.4672058819319428,-1.0000078004325943,No O*NET skills found,0
"embryologist, clinical",-1.4764620436269056,-0.8035021268584763,1.6900235297312998,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
glass blower/designer,-0.8961829341382065,-0.996863773372595,-0.3185239906605812,No O*NET skills found,0
chartered legal executive (england and wales),-0.9753443980926554,-0.7607260791584105,1.176321448201028,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
probation officer,-1.3934893471747782,-1.1825744194850758,0.4364937864272569,No O*NET skills found,0
"presenter, broadcasting",0.7635139373647352,1.2267951615397692,1.4676954783163163,No O*NET skills found,0
multimedia specialist,0.1399059238244648,0.981267603196302,0.4202679814326853,No O*NET skills found,0
quarry manager,-0.8686249479401625,1.1534151122331515,-1.1923008511129445,No O*NET skills found,0
recycling officer,1.5957066516185905,-0.5322393853458639,0.5887401694614303,No O*NET skills found,0
financial manager,0.9711806294271446,1.5349218140784546,-0.2225500802671568,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
"restaurant manager, fast food",-0.3267194137534796,-0.7857657168364979,0.9595170750820694,Active Listening + Service Orientation,2
dance movement psychotherapist,-0.6360583972936066,0.6279304937388475,0.115084755577336,No O*NET skills found,0
photographer,-1.2118576013164872,1.0605597891769118,0.3588170603894135,Reading Comprehension + Active Listening + Speaking + Critical Thinking + Active Learning,5
brewing technologist,-0.6100644258346023,0.4846481225809038,0.9809213284791642,No O*NET skills found,0
food technologist,1.6957448935092356,1.2706145274764216,1.3693049586683814,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
waste management officer,0.7167786080491315,-1.1088465974329298,-0.3744512334078284,No O*NET skills found,0
herpetologist,-0.0228492509814663,-0.4800734735165153,1.3734477173903998,No O*NET skills found,0
"sales professional, it",-0.4262525910554128,-0.3027093732967302,1.2892116233760276,No O*NET skills found,0
agricultural consultant,1.5992133342376895,1.304000711047205,-0.6133503197108847,No O*NET skills found,0
food technologist,-1.144352144642395,0.608802992734753,0.4578980398243517,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
chiropractor,-0.7940636982776123,0.8508528236229306,-0.4897580178373383,Reading Comprehension + Active Listening + Writing + Speaking + Science,5
statistician,0.3912595404063937,-0.7109945765477649,1.6555005403811471,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
"designer, industrial/product",1.124880676163868,-0.2578466891234905,1.683809391648272,No O*NET skills found,0
music therapist,-1.609015344071325,0.0509755089062526,1.40969685620806,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
"engineer, energy",1.6141653383909913,1.7035915956600147,0.9173990280748832,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
"engineer, chemical",-1.2589791393998693,-0.8417571288666653,-1.2547874618367207,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
pensions consultant,0.6769319761302083,0.8870211891579453,-0.282274851842921,No O*NET skills found,0
multimedia specialist,0.0471234084303526,-1.5905118499905813,-1.5713632741776205,No O*NET skills found,0
advertising account executive,-1.6220958775967165,-0.6619586194281772,0.8756262109611987,No O*NET skills found,0
advice worker,0.4821330976398311,0.5823722640745501,0.3463887842233586,No O*NET skills found,0
market researcher,-1.473989610070653,-1.036162093617371,1.2353557599897893,No O*NET skills found,0
"buyer, industrial",1.2563102224284537,-0.6529165280444236,0.410256314521141,No O*NET skills found,0
"therapist, horticultural",1.7143087778541992,1.2953063924089805,-0.5097813516604268,No O*NET skills found,0
emergency planning/management officer,-1.7259523264097407,1.3558188501310244,1.1718334595855084,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
theatre manager,-1.1220447378395515,0.3389313422042567,1.684499851435275,No O*NET skills found,0
chief of staff,0.6309536624956154,0.4488275297914177,0.7099158620804662,No O*NET skills found,0
art gallery manager,0.2460424283124252,-0.6883893480883806,0.4130181536691532,No O*NET skills found,0
"surveyor, quantity",-0.7241575865014751,1.111334610024144,-1.6486947703219623,No O*NET skills found,0
social worker,1.2647794988228374,1.1666304765632538,-0.6723846314996458,No O*NET skills found,0
risk analyst,-1.2974419292178432,-1.0525074126572334,-1.05110182467082,No O*NET skills found,0
petroleum engineer,-1.0554558368114897,-1.559560075638501,-1.6245286777768555,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
magazine journalist,-1.7021154863903298,-1.1001522787947051,-0.4182954298825223,No O*NET skills found,0
armed forces operational officer,-1.3361540547188526,-0.8782732671472093,0.9719453512481244,No O*NET skills found,0
tourism officer,0.7530723517853158,1.5999553174923753,-0.4573064078481946,No O*NET skills found,0
podiatrist,-1.3937293836248796,-1.7035379922875031,-0.5698513531296925,Reading Comprehension + Active Listening + Writing + Speaking + Science,5
diplomatic services operational officer,0.4753402985827793,-1.5797308948791828,-1.5171621808978808,No O*NET skills found,0
software engineer,0.5090514709726528,-0.7224710771502216,-1.3804511430712765,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
ship broker,0.312059717116093,1.1600227943982029,0.824186956829471,No O*NET skills found,0
hospital pharmacist,0.946451353647126,1.08525165410947,1.488754501819909,No O*NET skills found,0
printmaker,0.4798847174770757,-0.0770048614484157,0.3853997621890311,No O*NET skills found,0
"scientist, physiological",-0.1059442904668779,-0.6483954823525466,-0.6551231368245695,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
textile designer,-1.5618996180085265,-0.025534495110125,-1.3956412583853437,No O*NET skills found,0
manufacturing engineer,-1.4691211710288228,-0.7242099408778666,-0.6924079653227342,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
animator,-0.5570099771395083,0.6672288139836237,-1.3210716013890138,No O*NET skills found,0
amenity horticulturist,0.0632630989899075,1.583957771198042,-1.7046220130692096,No O*NET skills found,0
